payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered
pay_01371,7160,card_declined,wallet,9,0,0,7.16,199,0.901,7143,2,retry,1
pay_01371,7160,card_declined,wallet,9,0,0,7.16,199,0.901,7143,2,payment_link,1
pay_01371,7160,card_declined,wallet,9,0,0,7.16,199,0.901,7143,2,reminder,0
pay_01371,7160,card_declined,wallet,9,0,0,7.16,199,0.901,7143,2,escalate,1
pay_01372,1627,technical_error,upi,8,2,0,10.84,203,0.572,2190,23,retry,0
pay_01372,1627,technical_error,upi,8,2,0,10.84,203,0.572,2190,23,payment_link,0
pay_01372,1627,technical_error,upi,8,2,0,10.84,203,0.572,2190,23,reminder,0
pay_01372,1627,technical_error,upi,8,2,0,10.84,203,0.572,2190,23,escalate,1
pay_01373,1796,checkout_abandoned,upi,4,2,3,6.1,428,0.605,1101,18,retry,0
pay_01373,1796,checkout_abandoned,upi,4,2,3,6.1,428,0.605,1101,18,payment_link,0
pay_01373,1796,checkout_abandoned,upi,4,2,3,6.1,428,0.605,1101,18,reminder,0
pay_01373,1796,checkout_abandoned,upi,4,2,3,6.1,428,0.605,1101,18,escalate,0
pay_01374,14175,card_declined,card,10,1,0,16.78,841,0.807,18839,15,retry,0
pay_01374,14175,card_declined,card,10,1,0,16.78,841,0.807,18839,15,payment_link,1
pay_01374,14175,card_declined,card,10,1,0,16.78,841,0.807,18839,15,reminder,0
pay_01374,14175,card_declined,card,10,1,0,16.78,841,0.807,18839,15,escalate,0
pay_01375,10075,card_declined,upi,11,3,0,22.15,198,0.634,13936,19,retry,1
pay_01375,10075,card_declined,upi,11,3,0,22.15,198,0.634,13936,19,payment_link,0
pay_01375,10075,card_declined,upi,11,3,0,22.15,198,0.634,13936,19,reminder,1
pay_01375,10075,card_declined,upi,11,3,0,22.15,198,0.634,13936,19,escalate,1
pay_01376,1021,bank_timeout,upi,4,1,2,6.01,478,0.711,1002,3,retry,0
pay_01376,1021,bank_timeout,upi,4,1,2,6.01,478,0.711,1002,3,payment_link,0
pay_01376,1021,bank_timeout,upi,4,1,2,6.01,478,0.711,1002,3,reminder,0
pay_01376,1021,bank_timeout,upi,4,1,2,6.01,478,0.711,1002,3,escalate,0
pay_01377,7898,bank_timeout,netbanking,7,3,3,0.4,207,0.555,8053,9,retry,0
pay_01377,7898,bank_timeout,netbanking,7,3,3,0.4,207,0.555,8053,9,payment_link,0
pay_01377,7898,bank_timeout,netbanking,7,3,3,0.4,207,0.555,8053,9,reminder,0
pay_01377,7898,bank_timeout,netbanking,7,3,3,0.4,207,0.555,8053,9,escalate,0
pay_01378,3144,card_declined,upi,11,3,1,0.73,662,0.673,3084,16,retry,1
pay_01378,3144,card_declined,upi,11,3,1,0.73,662,0.673,3084,16,payment_link,1
pay_01378,3144,card_declined,upi,11,3,1,0.73,662,0.673,3084,16,reminder,1
pay_01378,3144,card_declined,upi,11,3,1,0.73,662,0.673,3084,16,escalate,0
pay_01379,3583,bank_timeout,card,5,0,2,14.17,809,0.98,2222,22,retry,1
pay_01379,3583,bank_timeout,card,5,0,2,14.17,809,0.98,2222,22,payment_link,1
pay_01379,3583,bank_timeout,card,5,0,2,14.17,809,0.98,2222,22,reminder,0
pay_01379,3583,bank_timeout,card,5,0,2,14.17,809,0.98,2222,22,escalate,0
pay_01380,10820,bank_timeout,netbanking,9,1,2,6.18,238,0.744,13517,13,retry,1
pay_01380,10820,bank_timeout,netbanking,9,1,2,6.18,238,0.744,13517,13,payment_link,0
pay_01380,10820,bank_timeout,netbanking,9,1,2,6.18,238,0.744,13517,13,reminder,1
pay_01380,10820,bank_timeout,netbanking,9,1,2,6.18,238,0.744,13517,13,escalate,0
pay_01381,8478,card_declined,netbanking,7,2,1,0.96,339,0.671,8319,16,retry,0
pay_01381,8478,card_declined,netbanking,7,2,1,0.96,339,0.671,8319,16,payment_link,0
pay_01381,8478,card_declined,netbanking,7,2,1,0.96,339,0.671,8319,16,reminder,0
pay_01381,8478,card_declined,netbanking,7,2,1,0.96,339,0.671,8319,16,escalate,0
pay_01382,4571,insufficient_funds,card,8,0,1,4.68,398,0.748,5786,17,retry,1
pay_01382,4571,insufficient_funds,card,8,0,1,4.68,398,0.748,5786,17,payment_link,1
pay_01382,4571,insufficient_funds,card,8,0,1,4.68,398,0.748,5786,17,reminder,1
pay_01382,4571,insufficient_funds,card,8,0,1,4.68,398,0.748,5786,17,escalate,0
pay_01383,9920,card_declined,netbanking,7,1,0,6.13,997,0.876,11772,5,retry,1
pay_01383,9920,card_declined,netbanking,7,1,0,6.13,997,0.876,11772,5,payment_link,1
pay_01383,9920,card_declined,netbanking,7,1,0,6.13,997,0.876,11772,5,reminder,0
pay_01383,9920,card_declined,netbanking,7,1,0,6.13,997,0.876,11772,5,escalate,0
pay_01384,29718,card_declined,card,10,0,0,5.11,662,0.98,36906,21,retry,1
pay_01384,29718,card_declined,card,10,0,0,5.11,662,0.98,36906,21,payment_link,0
pay_01384,29718,card_declined,card,10,0,0,5.11,662,0.98,36906,21,reminder,0
pay_01384,29718,card_declined,card,10,0,0,5.11,662,0.98,36906,21,escalate,0
pay_01385,3200,checkout_abandoned,wallet,7,5,0,1.31,257,0.672,4629,5,retry,0
pay_01385,3200,checkout_abandoned,wallet,7,5,0,1.31,257,0.672,4629,5,payment_link,0
pay_01385,3200,checkout_abandoned,wallet,7,5,0,1.31,257,0.672,4629,5,reminder,1
pay_01385,3200,checkout_abandoned,wallet,7,5,0,1.31,257,0.672,4629,5,escalate,0
pay_01386,3629,insufficient_funds,upi,12,0,2,24.94,673,0.98,8388,2,retry,0
pay_01386,3629,insufficient_funds,upi,12,0,2,24.94,673,0.98,8388,2,payment_link,0
pay_01386,3629,insufficient_funds,upi,12,0,2,24.94,673,0.98,8388,2,reminder,0
pay_01386,3629,insufficient_funds,upi,12,0,2,24.94,673,0.98,8388,2,escalate,0
pay_01387,3023,technical_error,card,14,2,2,23.36,264,0.972,4043,10,retry,0
pay_01387,3023,technical_error,card,14,2,2,23.36,264,0.972,4043,10,payment_link,0
pay_01387,3023,technical_error,card,14,2,2,23.36,264,0.972,4043,10,reminder,0
pay_01387,3023,technical_error,card,14,2,2,23.36,264,0.972,4043,10,escalate,0
pay_01388,2028,bank_timeout,upi,5,2,1,1.94,451,0.848,2608,1,retry,0
pay_01388,2028,bank_timeout,upi,5,2,1,1.94,451,0.848,2608,1,payment_link,0
pay_01388,2028,bank_timeout,upi,5,2,1,1.94,451,0.848,2608,1,reminder,1
pay_01388,2028,bank_timeout,upi,5,2,1,1.94,451,0.848,2608,1,escalate,0
pay_01389,13346,bank_timeout,card,10,0,1,23.73,430,0.932,15214,17,retry,1
pay_01389,13346,bank_timeout,card,10,0,1,23.73,430,0.932,15214,17,payment_link,1
pay_01389,13346,bank_timeout,card,10,0,1,23.73,430,0.932,15214,17,reminder,0
pay_01389,13346,bank_timeout,card,10,0,1,23.73,430,0.932,15214,17,escalate,0
pay_01390,11394,card_declined,card,6,1,0,9.73,317,0.98,12365,19,retry,0
pay_01390,11394,card_declined,card,6,1,0,9.73,317,0.98,12365,19,payment_link,0
pay_01390,11394,card_declined,card,6,1,0,9.73,317,0.98,12365,19,reminder,1
pay_01390,11394,card_declined,card,6,1,0,9.73,317,0.98,12365,19,escalate,1
pay_01391,1179,technical_error,netbanking,11,3,2,26.88,542,0.75,2205,11,retry,0
pay_01391,1179,technical_error,netbanking,11,3,2,26.88,542,0.75,2205,11,payment_link,1
pay_01391,1179,technical_error,netbanking,11,3,2,26.88,542,0.75,2205,11,reminder,0
pay_01391,1179,technical_error,netbanking,11,3,2,26.88,542,0.75,2205,11,escalate,0
pay_01392,5764,bank_timeout,card,12,2,0,2.78,291,0.864,9939,10,retry,1
pay_01392,5764,bank_timeout,card,12,2,0,2.78,291,0.864,9939,10,payment_link,1
pay_01392,5764,bank_timeout,card,12,2,0,2.78,291,0.864,9939,10,reminder,0
pay_01392,5764,bank_timeout,card,12,2,0,2.78,291,0.864,9939,10,escalate,1
pay_01393,1466,checkout_abandoned,upi,5,2,0,0.77,172,0.808,999,9,retry,0
pay_01393,1466,checkout_abandoned,upi,5,2,0,0.77,172,0.808,999,9,payment_link,1
pay_01393,1466,checkout_abandoned,upi,5,2,0,0.77,172,0.808,999,9,reminder,1
pay_01393,1466,checkout_abandoned,upi,5,2,0,0.77,172,0.808,999,9,escalate,0
pay_01394,2656,checkout_abandoned,upi,8,2,0,8.83,226,0.759,2959,7,retry,0
pay_01394,2656,checkout_abandoned,upi,8,2,0,8.83,226,0.759,2959,7,payment_link,1
pay_01394,2656,checkout_abandoned,upi,8,2,0,8.83,226,0.759,2959,7,reminder,1
pay_01394,2656,checkout_abandoned,upi,8,2,0,8.83,226,0.759,2959,7,escalate,0
pay_01395,2832,bank_timeout,netbanking,10,5,2,9.5,443,0.697,3862,4,retry,1
pay_01395,2832,bank_timeout,netbanking,10,5,2,9.5,443,0.697,3862,4,payment_link,1
pay_01395,2832,bank_timeout,netbanking,10,5,2,9.5,443,0.697,3862,4,reminder,0
pay_01395,2832,bank_timeout,netbanking,10,5,2,9.5,443,0.697,3862,4,escalate,0
pay_01396,4413,insufficient_funds,netbanking,11,4,2,65.76,146,0.657,7103,17,retry,0
pay_01396,4413,insufficient_funds,netbanking,11,4,2,65.76,146,0.657,7103,17,payment_link,0
pay_01396,4413,insufficient_funds,netbanking,11,4,2,65.76,146,0.657,7103,17,reminder,1
pay_01396,4413,insufficient_funds,netbanking,11,4,2,65.76,146,0.657,7103,17,escalate,0
pay_01397,2915,card_declined,card,4,2,0,18.68,515,0.646,2301,14,retry,0
pay_01397,2915,card_declined,card,4,2,0,18.68,515,0.646,2301,14,payment_link,0
pay_01397,2915,card_declined,card,4,2,0,18.68,515,0.646,2301,14,reminder,0
pay_01397,2915,card_declined,card,4,2,0,18.68,515,0.646,2301,14,escalate,0
pay_01398,2369,bank_timeout,card,10,1,0,19.88,554,0.958,2478,11,retry,0
pay_01398,2369,bank_timeout,card,10,1,0,19.88,554,0.958,2478,11,payment_link,0
pay_01398,2369,bank_timeout,card,10,1,0,19.88,554,0.958,2478,11,reminder,0
pay_01398,2369,bank_timeout,card,10,1,0,19.88,554,0.958,2478,11,escalate,0
pay_01399,2067,insufficient_funds,card,8,0,0,4.21,417,0.98,987,8,retry,1
pay_01399,2067,insufficient_funds,card,8,0,0,4.21,417,0.98,987,8,payment_link,1
pay_01399,2067,insufficient_funds,card,8,0,0,4.21,417,0.98,987,8,reminder,1
pay_01399,2067,insufficient_funds,card,8,0,0,4.21,417,0.98,987,8,escalate,0
pay_01400,1561,technical_error,upi,6,6,3,8.35,549,0.493,2044,5,retry,0
pay_01400,1561,technical_error,upi,6,6,3,8.35,549,0.493,2044,5,payment_link,0
pay_01400,1561,technical_error,upi,6,6,3,8.35,549,0.493,2044,5,reminder,0
pay_01400,1561,technical_error,upi,6,6,3,8.35,549,0.493,2044,5,escalate,0
pay_01401,10844,insufficient_funds,upi,4,1,1,25.3,206,0.797,8465,10,retry,0
pay_01401,10844,insufficient_funds,upi,4,1,1,25.3,206,0.797,8465,10,payment_link,0
pay_01401,10844,insufficient_funds,upi,4,1,1,25.3,206,0.797,8465,10,reminder,0
pay_01401,10844,insufficient_funds,upi,4,1,1,25.3,206,0.797,8465,10,escalate,0
pay_01402,18203,insufficient_funds,card,14,5,1,7.77,244,0.692,28066,22,retry,1
pay_01402,18203,insufficient_funds,card,14,5,1,7.77,244,0.692,28066,22,payment_link,1
pay_01402,18203,insufficient_funds,card,14,5,1,7.77,244,0.692,28066,22,reminder,1
pay_01402,18203,insufficient_funds,card,14,5,1,7.77,244,0.692,28066,22,escalate,0
pay_01403,3086,card_declined,upi,11,1,1,26.3,532,0.963,4765,10,retry,0
pay_01403,3086,card_declined,upi,11,1,1,26.3,532,0.963,4765,10,payment_link,0
pay_01403,3086,card_declined,upi,11,1,1,26.3,532,0.963,4765,10,reminder,1
pay_01403,3086,card_declined,upi,11,1,1,26.3,532,0.963,4765,10,escalate,0
pay_01404,5864,technical_error,upi,8,2,0,0.2,322,0.58,5750,22,retry,0
pay_01404,5864,technical_error,upi,8,2,0,0.2,322,0.58,5750,22,payment_link,0
pay_01404,5864,technical_error,upi,8,2,0,0.2,322,0.58,5750,22,reminder,0
pay_01404,5864,technical_error,upi,8,2,0,0.2,322,0.58,5750,22,escalate,0
pay_01405,1637,card_declined,netbanking,11,2,0,3.26,408,0.879,1550,9,retry,0
pay_01405,1637,card_declined,netbanking,11,2,0,3.26,408,0.879,1550,9,payment_link,1
pay_01405,1637,card_declined,netbanking,11,2,0,3.26,408,0.879,1550,9,reminder,1
pay_01405,1637,card_declined,netbanking,11,2,0,3.26,408,0.879,1550,9,escalate,0
pay_01406,4627,insufficient_funds,upi,11,3,3,24.79,394,0.784,6019,18,retry,0
pay_01406,4627,insufficient_funds,upi,11,3,3,24.79,394,0.784,6019,18,payment_link,1
pay_01406,4627,insufficient_funds,upi,11,3,3,24.79,394,0.784,6019,18,reminder,0
pay_01406,4627,insufficient_funds,upi,11,3,3,24.79,394,0.784,6019,18,escalate,0
pay_01407,9063,insufficient_funds,wallet,10,3,0,16.66,350,0.653,11398,8,retry,0
pay_01407,9063,insufficient_funds,wallet,10,3,0,16.66,350,0.653,11398,8,payment_link,0
pay_01407,9063,insufficient_funds,wallet,10,3,0,16.66,350,0.653,11398,8,reminder,0
pay_01407,9063,insufficient_funds,wallet,10,3,0,16.66,350,0.653,11398,8,escalate,0
pay_01408,9898,bank_timeout,card,7,0,0,22.28,154,0.98,9672,19,retry,1
pay_01408,9898,bank_timeout,card,7,0,0,22.28,154,0.98,9672,19,payment_link,0
pay_01408,9898,bank_timeout,card,7,0,0,22.28,154,0.98,9672,19,reminder,1
pay_01408,9898,bank_timeout,card,7,0,0,22.28,154,0.98,9672,19,escalate,0
pay_01409,4773,bank_timeout,upi,7,1,0,18.82,839,0.807,3870,19,retry,1
pay_01409,4773,bank_timeout,upi,7,1,0,18.82,839,0.807,3870,19,payment_link,1
pay_01409,4773,bank_timeout,upi,7,1,0,18.82,839,0.807,3870,19,reminder,0
pay_01409,4773,bank_timeout,upi,7,1,0,18.82,839,0.807,3870,19,escalate,0
pay_01410,6815,technical_error,card,14,3,0,1.19,414,0.95,11262,16,retry,1
pay_01410,6815,technical_error,card,14,3,0,1.19,414,0.95,11262,16,payment_link,0
pay_01410,6815,technical_error,card,14,3,0,1.19,414,0.95,11262,16,reminder,0
pay_01410,6815,technical_error,card,14,3,0,1.19,414,0.95,11262,16,escalate,1
pay_01411,3809,checkout_abandoned,card,10,2,0,0.9,598,0.884,3561,8,retry,0
pay_01411,3809,checkout_abandoned,card,10,2,0,0.9,598,0.884,3561,8,payment_link,1
pay_01411,3809,checkout_abandoned,card,10,2,0,0.9,598,0.884,3561,8,reminder,1
pay_01411,3809,checkout_abandoned,card,10,2,0,0.9,598,0.884,3561,8,escalate,0
pay_01412,771,insufficient_funds,upi,13,1,2,12.15,139,0.98,561,0,retry,0
pay_01412,771,insufficient_funds,upi,13,1,2,12.15,139,0.98,561,0,payment_link,1
pay_01412,771,insufficient_funds,upi,13,1,2,12.15,139,0.98,561,0,reminder,1
pay_01412,771,insufficient_funds,upi,13,1,2,12.15,139,0.98,561,0,escalate,0
pay_01413,34375,technical_error,wallet,10,2,1,4.15,335,0.731,44373,8,retry,1
pay_01413,34375,technical_error,wallet,10,2,1,4.15,335,0.731,44373,8,payment_link,1
pay_01413,34375,technical_error,wallet,10,2,1,4.15,335,0.731,44373,8,reminder,0
pay_01413,34375,technical_error,wallet,10,2,1,4.15,335,0.731,44373,8,escalate,0
pay_01414,9924,bank_timeout,netbanking,9,4,1,6.36,720,0.644,11414,6,retry,1
pay_01414,9924,bank_timeout,netbanking,9,4,1,6.36,720,0.644,11414,6,payment_link,1
pay_01414,9924,bank_timeout,netbanking,9,4,1,6.36,720,0.644,11414,6,reminder,0
pay_01414,9924,bank_timeout,netbanking,9,4,1,6.36,720,0.644,11414,6,escalate,0
pay_01415,4688,insufficient_funds,netbanking,6,1,1,3.96,258,0.902,5225,23,retry,0
pay_01415,4688,insufficient_funds,netbanking,6,1,1,3.96,258,0.902,5225,23,payment_link,1
pay_01415,4688,insufficient_funds,netbanking,6,1,1,3.96,258,0.902,5225,23,reminder,0
pay_01415,4688,insufficient_funds,netbanking,6,1,1,3.96,258,0.902,5225,23,escalate,0
pay_01416,12032,checkout_abandoned,card,8,2,0,8.95,545,0.851,11769,8,retry,0
pay_01416,12032,checkout_abandoned,card,8,2,0,8.95,545,0.851,11769,8,payment_link,1
pay_01416,12032,checkout_abandoned,card,8,2,0,8.95,545,0.851,11769,8,reminder,1
pay_01416,12032,checkout_abandoned,card,8,2,0,8.95,545,0.851,11769,8,escalate,1
pay_01417,1372,checkout_abandoned,upi,12,2,2,1.14,592,0.866,300,6,retry,0
pay_01417,1372,checkout_abandoned,upi,12,2,2,1.14,592,0.866,300,6,payment_link,0
pay_01417,1372,checkout_abandoned,upi,12,2,2,1.14,592,0.866,300,6,reminder,0
pay_01417,1372,checkout_abandoned,upi,12,2,2,1.14,592,0.866,300,6,escalate,0
pay_01418,5461,insufficient_funds,upi,10,2,1,0.2,227,0.751,6932,23,retry,0
pay_01418,5461,insufficient_funds,upi,10,2,1,0.2,227,0.751,6932,23,payment_link,0
pay_01418,5461,insufficient_funds,upi,10,2,1,0.2,227,0.751,6932,23,reminder,0
pay_01418,5461,insufficient_funds,upi,10,2,1,0.2,227,0.751,6932,23,escalate,0
pay_01419,4157,bank_timeout,upi,12,3,1,4.45,95,0.655,6031,0,retry,0
pay_01419,4157,bank_timeout,upi,12,3,1,4.45,95,0.655,6031,0,payment_link,0
pay_01419,4157,bank_timeout,upi,12,3,1,4.45,95,0.655,6031,0,reminder,0
pay_01419,4157,bank_timeout,upi,12,3,1,4.45,95,0.655,6031,0,escalate,0
pay_01420,1788,bank_timeout,upi,9,2,0,5.73,446,0.769,3169,2,retry,1
pay_01420,1788,bank_timeout,upi,9,2,0,5.73,446,0.769,3169,2,payment_link,0
pay_01420,1788,bank_timeout,upi,9,2,0,5.73,446,0.769,3169,2,reminder,0
pay_01420,1788,bank_timeout,upi,9,2,0,5.73,446,0.769,3169,2,escalate,1
pay_01421,1415,technical_error,card,5,1,0,9.99,261,0.879,646,14,retry,1
pay_01421,1415,technical_error,card,5,1,0,9.99,261,0.879,646,14,payment_link,1
pay_01421,1415,technical_error,card,5,1,0,9.99,261,0.879,646,14,reminder,0
pay_01421,1415,technical_error,card,5,1,0,9.99,261,0.879,646,14,escalate,1
pay_01422,2447,checkout_abandoned,card,10,4,0,6.19,137,0.652,3176,21,retry,0
pay_01422,2447,checkout_abandoned,card,10,4,0,6.19,137,0.652,3176,21,payment_link,1
pay_01422,2447,checkout_abandoned,card,10,4,0,6.19,137,0.652,3176,21,reminder,0
pay_01422,2447,checkout_abandoned,card,10,4,0,6.19,137,0.652,3176,21,escalate,0
pay_01423,761,checkout_abandoned,card,8,2,1,3.8,83,0.801,300,5,retry,0
pay_01423,761,checkout_abandoned,card,8,2,1,3.8,83,0.801,300,5,payment_link,0
pay_01423,761,checkout_abandoned,card,8,2,1,3.8,83,0.801,300,5,reminder,0
pay_01423,761,checkout_abandoned,card,8,2,1,3.8,83,0.801,300,5,escalate,1
pay_01424,13982,card_declined,netbanking,6,3,0,0.36,838,0.613,13469,19,retry,1
pay_01424,13982,card_declined,netbanking,6,3,0,0.36,838,0.613,13469,19,payment_link,0
pay_01424,13982,card_declined,netbanking,6,3,0,0.36,838,0.613,13469,19,reminder,0
pay_01424,13982,card_declined,netbanking,6,3,0,0.36,838,0.613,13469,19,escalate,0
pay_01425,781,technical_error,card,6,1,2,28.24,406,0.773,300,16,retry,1
pay_01425,781,technical_error,card,6,1,2,28.24,406,0.773,300,16,payment_link,1
pay_01425,781,technical_error,card,6,1,2,28.24,406,0.773,300,16,reminder,0
pay_01425,781,technical_error,card,6,1,2,28.24,406,0.773,300,16,escalate,0
pay_01426,5048,checkout_abandoned,upi,13,6,0,12.73,153,0.743,6957,8,retry,0
pay_01426,5048,checkout_abandoned,upi,13,6,0,12.73,153,0.743,6957,8,payment_link,0
pay_01426,5048,checkout_abandoned,upi,13,6,0,12.73,153,0.743,6957,8,reminder,0
pay_01426,5048,checkout_abandoned,upi,13,6,0,12.73,153,0.743,6957,8,escalate,0
pay_01427,10456,insufficient_funds,card,6,2,1,14.54,399,0.728,12381,19,retry,0
pay_01427,10456,insufficient_funds,card,6,2,1,14.54,399,0.728,12381,19,payment_link,0
pay_01427,10456,insufficient_funds,card,6,2,1,14.54,399,0.728,12381,19,reminder,1
pay_01427,10456,insufficient_funds,card,6,2,1,14.54,399,0.728,12381,19,escalate,0
pay_01428,1397,technical_error,card,9,1,0,1.19,541,0.948,2272,9,retry,0
pay_01428,1397,technical_error,card,9,1,0,1.19,541,0.948,2272,9,payment_link,0
pay_01428,1397,technical_error,card,9,1,0,1.19,541,0.948,2272,9,reminder,1
pay_01428,1397,technical_error,card,9,1,0,1.19,541,0.948,2272,9,escalate,0
pay_01429,4641,insufficient_funds,card,6,3,0,14.06,343,0.677,3745,16,retry,0
pay_01429,4641,insufficient_funds,card,6,3,0,14.06,343,0.677,3745,16,payment_link,0
pay_01429,4641,insufficient_funds,card,6,3,0,14.06,343,0.677,3745,16,reminder,0
pay_01429,4641,insufficient_funds,card,6,3,0,14.06,343,0.677,3745,16,escalate,0
pay_01430,4629,card_declined,upi,6,2,1,0.84,1195,0.733,4506,4,retry,0
pay_01430,4629,card_declined,upi,6,2,1,0.84,1195,0.733,4506,4,payment_link,0
pay_01430,4629,card_declined,upi,6,2,1,0.84,1195,0.733,4506,4,reminder,0
pay_01430,4629,card_declined,upi,6,2,1,0.84,1195,0.733,4506,4,escalate,0
pay_01431,4778,insufficient_funds,card,9,2,1,1.42,641,0.737,6238,21,retry,0
pay_01431,4778,insufficient_funds,card,9,2,1,1.42,641,0.737,6238,21,payment_link,0
pay_01431,4778,insufficient_funds,card,9,2,1,1.42,641,0.737,6238,21,reminder,1
pay_01431,4778,insufficient_funds,card,9,2,1,1.42,641,0.737,6238,21,escalate,1
pay_01432,8468,checkout_abandoned,upi,7,2,0,0.22,180,0.847,9306,13,retry,1
pay_01432,8468,checkout_abandoned,upi,7,2,0,0.22,180,0.847,9306,13,payment_link,1
pay_01432,8468,checkout_abandoned,upi,7,2,0,0.22,180,0.847,9306,13,reminder,1
pay_01432,8468,checkout_abandoned,upi,7,2,0,0.22,180,0.847,9306,13,escalate,0
pay_01433,11934,checkout_abandoned,upi,7,4,3,2.24,243,0.777,12887,8,retry,0
pay_01433,11934,checkout_abandoned,upi,7,4,3,2.24,243,0.777,12887,8,payment_link,0
pay_01433,11934,checkout_abandoned,upi,7,4,3,2.24,243,0.777,12887,8,reminder,1
pay_01433,11934,checkout_abandoned,upi,7,4,3,2.24,243,0.777,12887,8,escalate,0
pay_01434,2052,technical_error,netbanking,8,2,0,2.8,427,0.862,3610,9,retry,0
pay_01434,2052,technical_error,netbanking,8,2,0,2.8,427,0.862,3610,9,payment_link,1
pay_01434,2052,technical_error,netbanking,8,2,0,2.8,427,0.862,3610,9,reminder,0
pay_01434,2052,technical_error,netbanking,8,2,0,2.8,427,0.862,3610,9,escalate,1
pay_01435,402,technical_error,card,6,1,0,0.2,605,0.715,300,13,retry,1
pay_01435,402,technical_error,card,6,1,0,0.2,605,0.715,300,13,payment_link,0
pay_01435,402,technical_error,card,6,1,0,0.2,605,0.715,300,13,reminder,0
pay_01435,402,technical_error,card,6,1,0,0.2,605,0.715,300,13,escalate,1
pay_01436,501,bank_timeout,card,14,0,1,5.45,922,0.98,300,20,retry,1
pay_01436,501,bank_timeout,card,14,0,1,5.45,922,0.98,300,20,payment_link,0
pay_01436,501,bank_timeout,card,14,0,1,5.45,922,0.98,300,20,reminder,0
pay_01436,501,bank_timeout,card,14,0,1,5.45,922,0.98,300,20,escalate,0
pay_01437,1660,insufficient_funds,netbanking,11,0,1,9.16,200,0.98,2347,22,retry,0
pay_01437,1660,insufficient_funds,netbanking,11,0,1,9.16,200,0.98,2347,22,payment_link,0
pay_01437,1660,insufficient_funds,netbanking,11,0,1,9.16,200,0.98,2347,22,reminder,0
pay_01437,1660,insufficient_funds,netbanking,11,0,1,9.16,200,0.98,2347,22,escalate,0
pay_01438,10059,checkout_abandoned,card,7,3,0,31.69,325,0.553,11596,10,retry,0
pay_01438,10059,checkout_abandoned,card,7,3,0,31.69,325,0.553,11596,10,payment_link,1
pay_01438,10059,checkout_abandoned,card,7,3,0,31.69,325,0.553,11596,10,reminder,0
pay_01438,10059,checkout_abandoned,card,7,3,0,31.69,325,0.553,11596,10,escalate,0
pay_01439,1723,card_declined,upi,13,3,0,40.38,659,0.758,1967,9,retry,0
pay_01439,1723,card_declined,upi,13,3,0,40.38,659,0.758,1967,9,payment_link,0
pay_01439,1723,card_declined,upi,13,3,0,40.38,659,0.758,1967,9,reminder,0
pay_01439,1723,card_declined,upi,13,3,0,40.38,659,0.758,1967,9,escalate,1
pay_01440,8495,insufficient_funds,upi,9,2,1,19.93,138,0.98,9802,10,retry,1
pay_01440,8495,insufficient_funds,upi,9,2,1,19.93,138,0.98,9802,10,payment_link,1
pay_01440,8495,insufficient_funds,upi,9,2,1,19.93,138,0.98,9802,10,reminder,0
pay_01440,8495,insufficient_funds,upi,9,2,1,19.93,138,0.98,9802,10,escalate,0
pay_01441,4927,checkout_abandoned,netbanking,10,2,0,35.3,155,0.844,5476,21,retry,0
pay_01441,4927,checkout_abandoned,netbanking,10,2,0,35.3,155,0.844,5476,21,payment_link,0
pay_01441,4927,checkout_abandoned,netbanking,10,2,0,35.3,155,0.844,5476,21,reminder,0
pay_01441,4927,checkout_abandoned,netbanking,10,2,0,35.3,155,0.844,5476,21,escalate,1
pay_01442,8896,checkout_abandoned,netbanking,12,4,0,3.96,557,0.69,11515,12,retry,0
pay_01442,8896,checkout_abandoned,netbanking,12,4,0,3.96,557,0.69,11515,12,payment_link,0
pay_01442,8896,checkout_abandoned,netbanking,12,4,0,3.96,557,0.69,11515,12,reminder,1
pay_01442,8896,checkout_abandoned,netbanking,12,4,0,3.96,557,0.69,11515,12,escalate,0
pay_01443,1706,checkout_abandoned,upi,7,0,2,3.17,551,0.98,1610,11,retry,0
pay_01443,1706,checkout_abandoned,upi,7,0,2,3.17,551,0.98,1610,11,payment_link,0
pay_01443,1706,checkout_abandoned,upi,7,0,2,3.17,551,0.98,1610,11,reminder,1
pay_01443,1706,checkout_abandoned,upi,7,0,2,3.17,551,0.98,1610,11,escalate,0
pay_01444,2058,card_declined,netbanking,4,0,0,15.82,455,0.675,300,11,retry,1
pay_01444,2058,card_declined,netbanking,4,0,0,15.82,455,0.675,300,11,payment_link,1
pay_01444,2058,card_declined,netbanking,4,0,0,15.82,455,0.675,300,11,reminder,1
pay_01444,2058,card_declined,netbanking,4,0,0,15.82,455,0.675,300,11,escalate,0
pay_01445,3266,technical_error,card,12,2,0,2.31,446,0.71,5193,6,retry,1
pay_01445,3266,technical_error,card,12,2,0,2.31,446,0.71,5193,6,payment_link,1
pay_01445,3266,technical_error,card,12,2,0,2.31,446,0.71,5193,6,reminder,1
pay_01445,3266,technical_error,card,12,2,0,2.31,446,0.71,5193,6,escalate,0
pay_01446,4090,bank_timeout,netbanking,8,2,0,22.41,247,0.834,3996,0,retry,1
pay_01446,4090,bank_timeout,netbanking,8,2,0,22.41,247,0.834,3996,0,payment_link,0
pay_01446,4090,bank_timeout,netbanking,8,2,0,22.41,247,0.834,3996,0,reminder,0
