payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered,total_payment_attempts,payment_success_rate,failure_rate,retry_exhaustion,transaction_to_customer_value,time_decay,customer_activity_score,predicted_probability,expected_net_recovery,allowed,guardrail_reason,guardrail_code,actual_recovered,actual_recovered_value,actual_action_cost,actual_net_recovery
pay_00838,1963,card_declined,wallet,7,1,0,7.52,451,0.645,2492,3,payment_link,1,8,0.875,0.125,0.0,0.7877207062600321,0.11737089201877934,0.015486725663716814,0.5804805939884653,1134.5759059993572,True,Allowed.,NONE,1,1963,4.9075,1958.0925
pay_00839,1971,checkout_abandoned,upi,2,2,0,10.41,285,0.316,1536,21,reminder,0,4,0.5,0.5,0.0,1.283203125,0.0876424189307625,0.006993006993006993,0.37519242046922374,737.5332607448399,True,Allowed.,NONE,1,1971,1.971,1969.029
pay_00840,2191,checkout_abandoned,upi,9,1,0,3.48,278,0.98,2316,8,reminder,0,10,0.9,0.1,0.0,0.946027633851468,0.2232142857142857,0.03225806451612903,0.7030883680478435,1538.275614392825,True,Allowed.,NONE,0,0,2.191,-2.191
pay_00842,4348,bank_timeout,upi,12,1,2,1.52,119,0.98,5876,20,retry,0,13,0.9230769230769231,0.07692307692307693,0.6666666666666666,0.7399591558883595,0.3968253968253968,0.1,0.6387708615010875,2755.6357058067288,True,Allowed.,NONE,1,4348,21.740000000000002,4326.26
pay_00857,4240,card_declined,upi,10,1,0,20.23,145,0.847,6290,10,payment_link,1,11,0.9090909090909091,0.09090909090909091,0.0,0.6740858505564388,0.047103155911446065,0.0684931506849315,0.6487835671415325,2740.242324680098,True,Allowed.,NONE,0,0,10.6,-10.6
pay_00862,1265,technical_error,upi,15,2,0,0.2,399,0.888,1406,5,retry,1,17,0.8823529411764706,0.11764705882352941,0.0,0.8997155049786629,0.8333333333333334,0.0375,0.6706384882090003,842.0326875843854,True,Allowed.,NONE,0,0,6.325,-6.325
pay_00867,1857,checkout_abandoned,netbanking,11,0,0,13.35,314,0.98,1697,13,reminder,1,11,1.0,0.0,0.0,1.09428403064231,0.06968641114982578,0.03492063492063492,0.7323741227826841,1358.1617460074444,True,Allowed.,NONE,1,1857,1.857,1855.143
pay_00869,5731,insufficient_funds,upi,7,2,0,6.55,144,0.83,5879,0,payment_link,0,9,0.7777777777777778,0.2222222222222222,0.0,0.9748256506208539,0.13245033112582782,0.04827586206896552,0.62366934968359,3559.9215430366544,True,Allowed.,NONE,0,0,14.3275,-14.3275
pay_00871,3334,technical_error,netbanking,12,1,0,2.43,461,0.972,4392,21,retry,0,13,0.9230769230769231,0.07692307692307693,0.0,0.7591074681238615,0.29154518950437314,0.025974025974025976,0.7007254197846707,2319.5485495620924,True,Allowed.,NONE,1,3334,16.67,3317.33
pay_00874,6802,insufficient_funds,upi,10,3,1,9.37,305,0.756,7738,12,payment_link,0,13,0.7692307692307693,0.23076923076923078,0.3333333333333333,0.8790385112432153,0.09643201542912247,0.032679738562091505,0.45789791260778934,3097.616601558183,True,Allowed.,NONE,1,6802,17.005,6784.995
pay_00879,2749,card_declined,upi,10,2,1,2.27,162,0.805,2172,16,payment_link,0,12,0.8333333333333334,0.16666666666666666,0.3333333333333333,1.2656537753222836,0.3058103975535168,0.06134969325153374,0.5044772612307055,1379.9354911232094,True,Allowed.,NONE,1,2749,6.8725000000000005,2742.1275
pay_00881,3567,bank_timeout,card,9,1,1,0.62,298,0.98,3525,7,retry,0,10,0.9,0.1,0.3333333333333333,1.0119148936170212,0.6172839506172839,0.030100334448160536,0.674280815943289,2387.324670469712,True,Allowed.,NONE,1,3567,17.835,3549.165
pay_00889,1648,bank_timeout,upi,8,3,1,16.99,432,0.719,2006,20,retry,0,11,0.7272727272727273,0.2727272727272727,0.3333333333333333,0.8215353938185443,0.05558643690939411,0.018475750577367205,0.527018619201297,860.2866844437375,True,Allowed.,NONE,1,1648,8.24,1639.76
pay_00893,2727,insufficient_funds,netbanking,3,3,0,12.94,396,0.679,3792,14,payment_link,1,6,0.5,0.5,0.0,0.7191455696202531,0.07173601147776183,0.007556675062972292,0.4293448787893824,1164.0059844586456,True,Allowed.,NONE,0,0,6.8175,-6.8175
pay_00897,2749,card_declined,card,8,1,1,4.75,381,0.823,2198,22,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,1.2506824385805277,0.17391304347826086,0.020942408376963352,0.5745187488952614,1572.4795407130737,True,Allowed.,NONE,1,2749,6.8725000000000005,2742.1275
pay_00905,22962,insufficient_funds,upi,9,4,2,11.58,331,0.733,25885,20,payment_link,0,13,0.6923076923076923,0.3076923076923077,0.6666666666666666,0.8870774579872513,0.0794912559618442,0.02710843373493976,0.4089222069533909,9332.266716063761,True,Allowed.,NONE,1,22962,57.405,22904.595
pay_00907,2571,checkout_abandoned,card,12,0,2,1.41,138,0.897,4038,13,reminder,0,12,1.0,0.0,0.6666666666666666,0.6367013372956909,0.41493775933609955,0.08633093525179857,0.5957331996458961,1529.059056289599,True,Allowed.,NONE,1,2571,2.571,2568.429
pay_00912,5373,technical_error,netbanking,12,1,1,0.54,474,0.98,8292,19,retry,1,13,0.9230769230769231,0.07692307692307693,0.3333333333333333,0.6479739507959479,0.6493506493506493,0.02526315789473684,0.5980305869729629,3186.3533438057298,True,Allowed.,NONE,0,0,26.865000000000002,-26.865000000000002
pay_00921,3404,insufficient_funds,card,8,2,1,30.72,482,0.588,3733,15,payment_link,0,10,0.8,0.2,0.3333333333333333,0.9118671309938388,0.031525851197982346,0.016563146997929608,0.4416404226581357,1494.8339987282939,True,Allowed.,NONE,1,3404,8.51,3395.49
pay_00925,5563,card_declined,upi,7,2,1,1.04,376,0.85,5176,19,payment_link,0,9,0.7777777777777778,0.2222222222222222,0.3333333333333333,1.0747681607418855,0.49019607843137253,0.01856763925729443,0.4478688082891257,2477.5866805124065,True,Allowed.,NONE,1,5563,13.9075,5549.0925
pay_00926,4803,technical_error,netbanking,11,0,0,16.51,187,0.98,7369,4,retry,0,11,1.0,0.0,0.0,0.6517845026462207,0.05711022272986864,0.05851063829787234,0.7053467746384215,3363.765558588339,True,Allowed.,NONE,0,0,24.015,-24.015
pay_00927,2179,card_declined,card,11,1,0,7.19,484,0.727,1579,3,payment_link,0,12,0.9166666666666666,0.08333333333333333,0.0,1.3799873337555415,0.12210012210012208,0.02268041237113402,0.676628307681636,1468.9255824382847,True,Allowed.,NONE,1,2179,5.4475,2173.5525
pay_00929,1563,checkout_abandoned,upi,9,0,2,2.91,443,0.886,1822,22,reminder,0,9,1.0,0.0,0.6666666666666666,0.8578485181119648,0.2557544757033248,0.02027027027027027,0.5504762110599706,858.831317886734,True,Allowed.,NONE,1,1563,1.563,1561.437
pay_00932,14616,card_declined,card,6,0,1,12.08,154,0.709,13827,13,payment_link,0,6,1.0,0.0,0.3333333333333333,1.0570622694727707,0.0764525993883792,0.03870967741935484,0.5526273564060242,8040.66144123045,True,Allowed.,NONE,1,14616,36.54,14579.46
pay_00937,974,card_declined,upi,5,2,1,0.2,569,0.33,2056,19,retry,0,7,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.47373540856031127,0.8333333333333334,0.008771929824561403,0.4047777747298474,389.38355258687136,True,Allowed.,NONE,1,974,4.87,969.13
pay_00942,9654,insufficient_funds,upi,14,2,0,2.29,739,0.896,14377,11,payment_link,0,16,0.875,0.125,0.0,0.6714891841135147,0.303951367781155,0.01891891891891892,0.6775484774500469,6516.918001302753,True,Allowed.,NONE,0,0,24.135,-24.135
pay_00949,3670,insufficient_funds,card,10,0,2,5.44,575,0.972,7337,16,payment_link,0,10,1.0,0.0,0.6666666666666666,0.500204443232929,0.15527950310559005,0.017361111111111112,0.541231788123522,1977.145662413326,True,Allowed.,NONE,1,3670,9.175,3660.825
pay_00952,5618,insufficient_funds,card,8,3,2,7.26,554,0.714,6461,14,payment_link,0,11,0.7272727272727273,0.2727272727272727,0.6666666666666666,0.8695248413558273,0.12106537530266344,0.014414414414414415,0.4690064853789233,2620.833434858791,True,Allowed.,NONE,0,0,14.045,-14.045
pay_00964,7044,card_declined,upi,7,1,0,20.91,515,0.713,5643,19,payment_link,1,8,0.875,0.125,0.0,1.2482721956406166,0.045641259698767686,0.013565891472868217,0.5816305974365291,4079.395928342911,True,Allowed.,NONE,1,7044,17.61,7026.39
pay_00965,4551,technical_error,card,9,0,0,4.11,350,0.932,5137,6,retry,1,9,1.0,0.0,0.0,0.8859256375316332,0.19569471624266144,0.02564102564102564,0.7266418373171419,3284.192001630313,True,Allowed.,NONE,1,4551,22.755,4528.245
pay_00969,3443,bank_timeout,upi,5,2,0,9.0,335,0.716,2972,13,retry,1,7,0.7142857142857143,0.2857142857142857,0.0,1.158479138627187,0.1,0.01488095238095238,0.6139268151922117,2096.535024706785,True,Allowed.,NONE,0,0,17.215,-17.215
pay_00978,3975,checkout_abandoned,card,4,2,0,22.44,72,0.52,2844,10,reminder,1,6,0.6666666666666666,0.3333333333333333,0.0,1.3976793248945147,0.04266211604095563,0.0547945205479452,0.4391304108367065,1741.5683830759085,True,Allowed.,NONE,1,3975,3.975,3971.025
pay_00985,2837,checkout_abandoned,upi,9,3,2,41.05,669,0.972,2125,18,reminder,0,12,0.75,0.25,0.6666666666666666,1.3350588235294119,0.023781212841854936,0.013432835820895522,0.46546792448734514,1317.6955017705982,True,Allowed.,NONE,0,0,2.837,-2.837
pay_00997,2793,bank_timeout,card,8,0,0,24.82,537,0.98,2530,21,retry,1,8,1.0,0.0,0.0,1.1039525691699605,0.038729666924864445,0.01486988847583643,0.7555974304145506,2096.4186231478398,True,Allowed.,NONE,0,0,13.965,-13.965
pay_00999,7286,card_declined,upi,6,1,1,4.14,332,0.98,7412,8,payment_link,1,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.9830005396654075,0.19455252918287938,0.018018018018018018,0.5294550950528388,3839.3948225549834,True,Allowed.,NONE,0,0,18.215,-18.215
pay_01011,1105,bank_timeout,netbanking,14,3,0,6.81,109,0.681,2530,22,retry,0,17,0.8235294117647058,0.17647058823529413,0.0,0.4367588932806324,0.12804097311139565,0.12727272727272726,0.633756264204085,694.775671945514,True,Allowed.,NONE,0,0,5.525,-5.525
pay_01017,1830,checkout_abandoned,netbanking,15,1,0,0.83,366,0.98,2923,22,reminder,1,16,0.9375,0.0625,0.0,0.6260691070817653,0.5464480874316939,0.04087193460490463,0.722276783584254,1319.9365139591848,True,Allowed.,NONE,1,1830,1.83,1828.17
pay_01018,2053,insufficient_funds,card,8,1,1,31.38,178,0.98,3859,11,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5320031096138896,0.03088326127239037,0.0446927374301676,0.5505757275652258,1125.1994686914086,True,Allowed.,NONE,1,2053,5.1325,2047.8675
pay_01022,533,bank_timeout,netbanking,6,3,0,1.85,431,0.548,300,10,retry,0,9,0.6666666666666666,0.3333333333333333,0.0,1.7766666666666666,0.3508771929824561,0.013888888888888888,0.5620530312635343,296.90926566346377,True,Allowed.,NONE,0,0,2.665,-2.665
pay_01023,4307,checkout_abandoned,netbanking,13,3,0,24.55,312,0.894,5208,19,reminder,0,16,0.8125,0.1875,0.0,0.8269969278033794,0.03913894324853229,0.04153354632587859,0.575147078912868,2472.8514688777227,True,Allowed.,NONE,1,4307,4.307,4302.693
pay_01025,3795,bank_timeout,card,11,2,0,8.91,333,0.837,3966,8,retry,0,13,0.8461538461538461,0.15384615384615385,0.0,0.9568835098335855,0.10090817356205853,0.03293413173652695,0.6742775218326771,2539.9081953550094,True,Allowed.,NONE,0,0,18.975,-18.975
pay_01027,6854,technical_error,upi,14,0,0,46.96,294,0.98,8880,1,retry,1,14,1.0,0.0,0.0,0.7718468468468469,0.020850708924103418,0.04745762711864407,0.6078716006660149,4132.081950964865,True,Allowed.,NONE,0,0,34.27,-34.27
pay_01041,2375,card_declined,card,8,4,2,17.4,355,0.927,2442,18,payment_link,0,12,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9725634725634725,0.05434782608695653,0.02247191011235955,0.43017456339190363,1015.7270880557711,True,Allowed.,NONE,1,2375,5.9375,2369.0625
pay_01042,11112,checkout_abandoned,upi,8,1,1,3.75,436,0.98,12244,21,reminder,0,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.907546553413917,0.21052631578947367,0.018306636155606407,0.6051747332191931,6713.589635531674,True,Allowed.,NONE,1,11112,11.112,11100.888
pay_01044,9785,checkout_abandoned,card,13,1,0,0.34,465,0.921,15099,23,reminder,1,14,0.9285714285714286,0.07142857142857142,0.0,0.6480561626597788,0.7462686567164178,0.027896995708154508,0.7326733325374968,7159.423558879406,True,Allowed.,NONE,1,9785,9.785,9775.215
pay_01047,5057,bank_timeout,netbanking,13,4,1,7.11,391,0.86,7300,9,retry,0,17,0.7647058823529411,0.23529411764705882,0.3333333333333333,0.6927397260273973,0.12330456226880396,0.03316326530612245,0.5996938515152211,3007.3668071124735,True,Allowed.,NONE,1,5057,25.285,5031.715
pay_01052,10074,bank_timeout,card,8,1,0,20.12,293,0.867,10386,22,retry,0,9,0.8888888888888888,0.1111111111111111,0.0,0.9699595609474292,0.04734848484848485,0.027210884353741496,0.6809469240621263,6809.489313001861,True,Allowed.,NONE,1,10074,50.370000000000005,10023.63
pay_01053,3396,checkout_abandoned,netbanking,14,1,0,21.72,141,0.875,6668,10,reminder,0,15,0.9333333333333333,0.06666666666666667,0.0,0.5092981403719257,0.04401408450704226,0.09859154929577464,0.6818796564849031,2312.2673134227307,True,Allowed.,NONE,0,0,3.396,-3.396
pay_01055,20750,card_declined,upi,10,1,0,3.97,548,0.935,25745,10,payment_link,1,11,0.9090909090909091,0.09090909090909091,0.0,0.8059817440279666,0.20120724346076457,0.018214936247723135,0.6698181536566737,13846.85168837598,True,Allowed.,NONE,1,20750,51.875,20698.125
pay_01057,2815,checkout_abandoned,card,9,0,0,6.39,354,0.903,2136,19,reminder,1,9,1.0,0.0,0.0,1.317883895131086,0.13531799729364005,0.02535211267605634,0.7126682085277591,2003.346007005642,True,Allowed.,NONE,1,2815,2.815,2812.185
pay_01061,1541,card_declined,card,7,5,0,3.77,269,0.761,506,0,payment_link,0,12,0.5833333333333334,0.4166666666666667,0.0,3.0454545454545454,0.20964360587002098,0.025925925925925925,0.447715492096938,686.0770733213815,True,Allowed.,NONE,1,1541,3.8525,1537.1475
pay_01064,1825,insufficient_funds,upi,6,3,0,9.04,182,0.557,2361,1,payment_link,1,9,0.6666666666666666,0.3333333333333333,0.0,0.7729775518847946,0.09960159362549802,0.03278688524590164,0.5123636513980271,930.5011638013995,True,Allowed.,NONE,0,0,4.5625,-4.5625
pay_01067,1463,card_declined,upi,11,1,0,28.24,545,0.865,2078,23,payment_link,0,12,0.9166666666666666,0.08333333333333333,0.0,0.7040423484119346,0.03419972640218878,0.020146520146520148,0.596981498427981,869.7264322001362,True,Allowed.,NONE,0,0,3.6575,-3.6575
pay_01070,854,bank_timeout,card,7,2,2,5.67,178,0.793,1493,10,retry,0,9,0.7777777777777778,0.2222222222222222,0.6666666666666666,0.5720026791694575,0.14992503748125938,0.03910614525139665,0.4794653240969773,405.1933867788186,True,Allowed.,NONE,0,0,4.2700000000000005,-4.2700000000000005
pay_01071,5791,insufficient_funds,upi,15,3,1,0.81,804,0.895,8528,1,payment_link,0,18,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.6790572232645403,0.5524861878453039,0.018633540372670808,0.5611831347303793,3235.3340332236266,True,Allowed.,NONE,1,5791,14.477500000000001,5776.5225
pay_01074,5445,insufficient_funds,netbanking,12,1,1,17.45,320,0.84,7893,17,payment_link,0,13,0.9230769230769231,0.07692307692307693,0.3333333333333333,0.6898517673888256,0.05420054200542006,0.037383177570093455,0.5797548885195875,3143.1528679891535,True,Allowed.,NONE,1,5445,13.6125,5431.3875
pay_01080,4074,bank_timeout,upi,7,3,1,10.23,121,0.631,5983,8,retry,0,10,0.7,0.3,0.3333333333333333,0.6809292996824335,0.08904719501335707,0.05737704918032787,0.5018885079783729,2024.3237815038915,True,Allowed.,NONE,0,0,20.37,-20.37
pay_01084,2175,checkout_abandoned,card,11,2,0,1.13,608,0.746,2921,1,reminder,1,13,0.8461538461538461,0.15384615384615385,0.0,0.7446080109551524,0.4694835680751174,0.0180623973727422,0.676325045076445,1468.831973041268,True,Allowed.,NONE,1,2175,2.1750000000000003,2172.825
pay_01089,7186,card_declined,upi,8,1,1,7.19,330,0.952,7463,9,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.9628835588905266,0.12210012210012208,0.02416918429003021,0.553065689907083,3956.3650476722987,True,Allowed.,NONE,1,7186,17.965,7168.035
pay_01091,1362,bank_timeout,wallet,6,1,0,1.44,234,0.98,300,5,retry,0,7,0.8571428571428571,0.14285714285714285,0.0,4.54,0.4098360655737705,0.02553191489361702,0.6604773571117325,892.7601603861797,True,Allowed.,NONE,1,1362,6.8100000000000005,1355.19
pay_01094,2710,insufficient_funds,upi,10,1,1,4.84,276,0.928,1597,16,reminder,0,11,0.9090909090909091,0.09090909090909091,0.3333333333333333,1.696931747025673,0.17123287671232876,0.036101083032490974,0.6049559536188699,1636.7206343071373,True,Allowed.,NONE,0,0,2.71,-2.71
pay_01110,1225,insufficient_funds,upi,13,1,0,2.75,321,0.851,2144,7,payment_link,0,14,0.9285714285714286,0.07142857142857142,0.0,0.5713619402985075,0.26666666666666666,0.040372670807453416,0.6859736744617321,837.2552512156218,True,Allowed.,NONE,1,1225,3.0625,1221.9375
pay_01113,913,bank_timeout,upi,9,1,2,3.94,250,0.709,1759,15,retry,0,10,0.9,0.1,0.6666666666666666,0.519044911881751,0.20242914979757087,0.035856573705179286,0.5580556187708062,504.9397799377461,True,Allowed.,NONE,1,913,4.565,908.435
pay_01114,4182,checkout_abandoned,upi,7,1,0,14.28,640,0.838,3834,2,reminder,0,8,0.875,0.125,0.0,1.0907668231611893,0.06544502617801047,0.0109204368174727,0.6174534127572212,2578.0081721506995,True,Allowed.,NONE,1,4182,4.182,4177.818
pay_01117,10559,card_declined,netbanking,6,3,2,6.14,136,0.515,9967,18,payment_link,0,9,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0593960068225143,0.1400560224089636,0.043795620437956206,0.33868082731389665,3549.7333556074345,True,Allowed.,NONE,0,0,26.3975,-26.3975
pay_01123,4507,bank_timeout,netbanking,15,1,1,26.6,205,0.915,7540,0,retry,0,16,0.9375,0.0625,0.3333333333333333,0.5977453580901857,0.036231884057971016,0.07281553398058252,0.6794557310060402,3039.7719796442234,True,Allowed.,NONE,1,4507,22.535,4484.465
pay_01149,9382,checkout_abandoned,upi,7,0,0,0.9,206,0.904,9094,9,reminder,0,7,1.0,0.0,0.0,1.0316692324609633,0.5263157894736842,0.033816425120772944,0.7332747674890563,6870.201868582327,True,Allowed.,NONE,1,9382,9.382,9372.618
pay_01151,2565,insufficient_funds,card,10,1,1,0.75,293,0.82,2326,11,payment_link,0,11,0.9090909090909091,0.09090909090909091,0.3333333333333333,1.1027515047291487,0.5714285714285714,0.034013605442176874,0.5901559543147176,1507.3375228172506,True,Allowed.,NONE,1,2565,6.4125000000000005,2558.5875
pay_01163,5379,checkout_abandoned,upi,13,1,2,10.07,198,0.98,8358,1,reminder,0,14,0.9285714285714286,0.07142857142857142,0.6666666666666666,0.6435750179468772,0.09033423667570009,0.06532663316582915,0.5976022931064845,3209.1237346197804,True,Allowed.,NONE,1,5379,5.3790000000000004,5373.621
pay_01171,1022,card_declined,netbanking,12,0,0,14.29,426,0.966,1262,11,payment_link,0,12,1.0,0.0,0.0,0.8098256735340729,0.06540222367560497,0.02810304449648712,0.7253240960885353,738.7262262024832,True,Allowed.,NONE,1,1022,2.555,1019.445
pay_01174,4470,checkout_abandoned,card,10,4,1,2.47,546,0.751,3479,18,reminder,0,14,0.7142857142857143,0.2857142857142857,0.3333333333333333,1.2848519689565967,0.2881844380403458,0.018281535648994516,0.49280269529017917,2198.358047947101,True,Allowed.,NONE,0,0,4.47,-4.47
pay_01178,21640,bank_timeout,card,13,3,0,8.97,754,0.82,30337,0,retry,1,16,0.8125,0.1875,0.0,0.7133203678676204,0.10030090270812436,0.017218543046357615,0.6891639601363754,14805.308097351162,True,Allowed.,NONE,1,21640,108.2,21531.8
pay_01187,7263,technical_error,upi,10,2,0,9.02,347,0.718,11124,22,retry,0,12,0.8333333333333334,0.16666666666666666,0.0,0.6529126213592233,0.0998003992015968,0.028735632183908046,0.6157026765713427,4435.533539937663,True,Allowed.,NONE,0,0,36.315,-36.315
pay_01188,10015,card_declined,upi,11,1,0,9.98,807,0.969,14864,18,payment_link,0,12,0.9166666666666666,0.08333333333333333,0.0,0.673775565123789,0.09107468123861566,0.013613861386138614,0.6944177109301437,6929.555874965389,True,Allowed.,NONE,1,10015,25.0375,9989.9625
pay_01192,7179,bank_timeout,upi,9,0,2,4.97,793,0.786,10148,1,retry,1,9,1.0,0.0,0.6666666666666666,0.7074300354749704,0.16750418760469013,0.011335012594458438,0.6291653575919808,4480.883102152829,True,Allowed.,NONE,1,7179,35.895,7143.105
pay_01200,9621,checkout_abandoned,netbanking,12,1,1,10.47,293,0.973,12418,6,reminder,0,13,0.9230769230769231,0.07692307692307693,0.3333333333333333,0.7747624416170076,0.08718395815170009,0.04081632653061224,0.6581446562100433,6322.388737396826,True,Allowed.,NONE,1,9621,9.621,9611.379
pay_01204,11424,technical_error,netbanking,9,2,0,4.3,202,0.955,13344,22,retry,1,11,0.8181818181818182,0.18181818181818182,0.0,0.8561151079136691,0.18867924528301888,0.04433497536945813,0.6224114301315976,7053.308177823371,True,Allowed.,NONE,1,11424,57.120000000000005,11366.88
pay_01206,743,insufficient_funds,card,8,1,0,25.92,557,0.819,1116,11,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.0,0.6657706093189965,0.03714710252600297,0.014336917562724014,0.6811745947023731,504.2552238638632,True,Allowed.,NONE,0,0,1.8575,-1.8575
pay_01210,1936,bank_timeout,upi,5,1,0,8.14,563,0.755,465,11,retry,1,6,0.8333333333333334,0.16666666666666666,0.0,4.163440860215053,0.10940919037199125,0.008865248226950355,0.6332735819487604,1216.3376546528,True,Allowed.,NONE,1,1936,9.68,1926.32
pay_01211,1358,insufficient_funds,netbanking,8,1,2,18.53,350,0.871,1314,10,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.6666666666666666,1.0334855403348555,0.05120327700972862,0.022792022792022793,0.5075601094647532,685.8716286531348,True,Allowed.,NONE,0,0,3.395,-3.395
pay_01220,1583,checkout_abandoned,upi,12,2,0,36.47,295,0.828,1808,14,reminder,0,14,0.8571428571428571,0.14285714285714285,0.0,0.8755530973451328,0.02668801708033093,0.04054054054054054,0.5445131140394627,860.3812595244694,True,Allowed.,NONE,1,1583,1.583,1581.417
pay_01221,6067,insufficient_funds,netbanking,7,1,0,3.64,402,0.831,7291,4,payment_link,1,8,0.875,0.125,0.0,0.8321217939925936,0.21551724137931033,0.017369727047146403,0.6821343768251305,4123.341764198067,True,Allowed.,NONE,0,0,15.1675,-15.1675
pay_01222,3906,bank_timeout,card,9,1,0,7.29,362,0.98,4738,13,retry,1,10,0.9,0.1,0.0,0.8243984803714648,0.12062726176115804,0.024793388429752067,0.728531291482424,2826.113224530348,True,Allowed.,NONE,1,3906,19.53,3886.47
pay_01226,7785,card_declined,card,9,4,2,5.07,250,0.701,9928,0,payment_link,0,13,0.6923076923076923,0.3076923076923077,0.6666666666666666,0.7841458501208702,0.16474464579901152,0.035856573705179286,0.4038429949959539,3124.455216043501,True,Allowed.,NONE,1,7785,19.462500000000002,7765.5375
pay_01234,1011,card_declined,wallet,8,1,0,20.88,308,0.965,1074,5,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.0,0.9413407821229051,0.04570383912248629,0.025889967637540454,0.6739062540202436,678.7917228144663,True,Allowed.,NONE,1,1011,2.5275,1008.4725
pay_01236,8725,bank_timeout,card,13,3,0,2.1,194,0.858,13408,18,retry,1,16,0.8125,0.1875,0.0,0.650730906921241,0.3225806451612903,0.06666666666666667,0.6930626864925966,6003.346939647906,True,Allowed.,NONE,1,8725,43.625,8681.375
pay_01242,13557,insufficient_funds,wallet,17,1,1,1.16,265,0.98,23050,21,payment_link,0,18,0.9444444444444444,0.05555555555555555,0.3333333333333333,0.5881561822125814,0.4629629629629629,0.06390977443609022,0.6271391191805951,8468.232538731327,True,Allowed.,NONE,0,0,33.8925,-33.8925
pay_01251,6604,checkout_abandoned,card,9,1,0,11.28,245,0.698,8892,4,reminder,0,10,0.9,0.1,0.0,0.7426900584795322,0.08143322475570033,0.036585365853658534,0.6705220473343397,4421.52360059598,True,Allowed.,NONE,1,6604,6.604,6597.396
pay_01261,3640,bank_timeout,netbanking,13,3,1,21.96,471,0.752,5700,15,retry,0,16,0.8125,0.1875,0.3333333333333333,0.6385964912280702,0.04355400696864111,0.02754237288135593,0.5895082698791378,2127.610102360062,True,Allowed.,NONE,1,3640,18.2,3621.8
pay_01270,971,card_declined,wallet,4,0,1,10.56,720,0.98,2199,14,payment_link,0,4,1.0,0.0,0.3333333333333333,0.4415643474306503,0.08650519031141868,0.005547850208044383,0.6086722520601933,588.5932567504476,True,Allowed.,NONE,1,971,2.4275,968.5725
pay_01271,5557,card_declined,netbanking,9,1,0,11.0,694,0.714,5042,0,payment_link,0,10,0.9,0.1,0.0,1.1021420071400239,0.08333333333333333,0.012949640287769784,0.5976177208106157,3307.0691745445915,True,Allowed.,NONE,0,0,13.8925,-13.8925
pay_01272,9429,checkout_abandoned,upi,9,1,2,9.21,466,0.756,10187,5,reminder,0,10,0.9,0.1,0.6666666666666666,0.9255914400706783,0.0979431929480901,0.019271948608137045,0.5627908434590843,5297.125862975706,True,Allowed.,NONE,1,9429,9.429,9419.571
pay_01289,9574,bank_timeout,upi,9,1,1,4.56,298,0.804,12520,14,retry,1,10,0.9,0.1,0.3333333333333333,0.7646964856230032,0.1798561151079137,0.030100334448160536,0.6723378048212311,6389.092143358466,True,Allowed.,NONE,1,9574,47.870000000000005,9526.13
pay_01295,640,insufficient_funds,upi,6,0,0,8.94,34,0.774,300,14,payment_link,1,6,1.0,0.0,0.0,2.1333333333333333,0.1006036217303823,0.17142857142857143,0.732012169654949,466.8877885791673,True,Allowed.,NONE,1,640,1.6,638.4
pay_01320,4170,insufficient_funds,card,7,2,3,0.38,747,0.953,3857,10,payment_link,0,9,0.7777777777777778,0.2222222222222222,1.0,1.0811511537464351,0.7246376811594204,0.009358288770053475,0.3657264107892723,1514.6541329912657,True,Allowed.,NONE,0,0,10.425,-10.425
pay_01322,1812,card_declined,card,12,0,0,1.82,210,0.868,2424,4,payment_link,1,12,1.0,0.0,0.0,0.7475247524752475,0.35460992907801414,0.05687203791469194,0.7503685385463509,1355.1377918459877,True,Allowed.,NONE,1,1812,4.53,1807.47
pay_01330,3315,technical_error,card,9,1,2,1.36,721,0.689,4243,16,retry,0,10,0.9,0.1,0.6666666666666666,0.7812868253594155,0.42372881355932196,0.012465373961218837,0.5183600537579838,1701.7885782077162,True,Allowed.,NONE,1,3315,16.575,3298.425
pay_01334,1365,card_declined,card,7,3,1,6.98,114,0.726,2164,13,payment_link,1,10,0.7,0.3,0.3333333333333333,0.6307763401109058,0.12531328320802004,0.06086956521739131,0.459204345742738,623.4014319388374,True,Allowed.,NONE,1,1365,3.4125,1361.5875
pay_01336,2627,technical_error,netbanking,7,3,0,6.59,286,0.825,3594,8,retry,1,10,0.7,0.3,0.0,0.7309404563160824,0.13175230566534915,0.024390243902439025,0.4495234759745502,1167.7631713851436,True,Allowed.,NONE,1,2627,13.135,2613.865
